track_name,album_name,album_type,release_year,artists,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,author,producer,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart
Again,The Essential Alice In Chains,compilation album,2006,Alice In Chains,245,0.000635,0.543,0.91,0.0231,7,0.158,-5.339,1,0.0537,123.158,4,0.365,"Layne Staley, Jerry Cantrell","Toby Wright, Alice in Chains",,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Over Now,The Essential Alice In Chains,compilation album,2006,Alice In Chains,356,0.0978,0.645,0.561,0.0424,5,0.692,-7.716,0,0.0276,111.559,4,0.25,"Jerry Cantrell, Sean Kinney","Toby Wright, Alice in Chains","Jerry Cantrell, Sean Kinney",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nutshell,The Essential Alice In Chains,compilation album,2006,Alice In Chains,272,0.224,0.383,0.503,0.113,3,0.976,-11.069,0,0.0311,122.417,3,0.237,"Layne Staley, Jerry Cantrell, Mike Inez, Sean Kinney","Toby Wright, Alice in Chains","Jerry Cantrell, Mike Inez, Sean Kinney, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Bitter, Melancholy, Visceral, Wistful, Gloomy, Bleak, Eerie, Reflective",,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get Born Again,The Essential Alice In Chains,compilation album,2006,Alice In Chains,324,0.00134,0.337,0.866,0.0334,8,0.123,-6.481,1,0.0543,102.672,4,0.285,"Layne Staley, Jerry Cantrell","Toby Wright, Dave Jerden","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Bitter, Visceral, Gloomy, Aggressive, Angry, Angst-Ridden, Anguished/Distraught, Bleak, Confrontational, Crunchy, Dramatic, Eerie, Intense, Lively, Menacing, Ominous, Theatrical, Volatile, Reflective",Feeling Blue,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Died,The Essential Alice In Chains,compilation album,2006,Alice In Chains,357,0.0401,0.451,0.805,0.00273,8,0.0789,-6.525,1,0.0336,104.562,4,0.488,"Layne Staley, Jerry Cantrell","Dave Jerden, Toby Wright","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Heavy Metal",Yearning,,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would?,The Essential Alice In Chains,compilation album,2006,Alice In Chains,208,0.00699,0.293,0.924,0.000614,6,0.0566,-5.437,1,0.0637,100.309,4,0.478,Jerry Cantrell,"Alice in Chains, Parashar",Jerry Cantrell,Pop/Rock,"Alternative Metal , Grunge , Alternative/Indie Rock, Alternative Pop/Rock, Hard Rock, Heavy Metal","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive, Eerie",,02:09:37,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"1990 - October, 1998",,"Bleak, Anguished/Distraught, Gloomy, Bittersweet, Nihilistic, Aggressive, Angst-Ridden, Bitter, Brooding, Cathartic, Druggy, Gritty, Harsh, Intense, Melancholy, Menacing, Ominous, Sad, Somber, Visceral, Vulnerable, Wistful, Angry, Grim, Hostile, Introspective, Poignant, Malevolent, Theatrical","Anger/Hostility, Autumn, Pain, Conflict, Introspection, Loneliness, Relationships, Death, Destiny, Doubt, Heartache, Night Driving, Reflection, Struggle, Visions, Despair, Longing, Rainy Day, Regret, Sorrow, Tragedy, Drugs, Politics/Society, Temptation, Victory",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get Born Again,Nothing Safe,box set,1999,Alice In Chains,327,0.00163,0.342,0.861,0.0497,8,0.159,-6.657,1,0.0533,102.917,4,0.298,,,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Bitter, Visceral, Gloomy, Aggressive, Angry, Angst-Ridden, Anguished/Distraught, Bleak, Confrontational, Crunchy, Dramatic, Eerie, Intense, Lively, Menacing, Ominous, Theatrical, Volatile, Reflective",Feeling Blue,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Die Young,Nothing Safe,box set,1999,Alice In Chains,146,0.000464,0.333,0.948,1.12e-06,1,0.0364,-6.278,0,0.0673,132.647,4,0.342,Jerry Cantrell,"Alice in Chains, Parashar",Jerry Cantrell,"Pop/Rock, Electronic","Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Club/Dance, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Lively, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Man in the Box,Nothing Safe,box set,1999,Alice In Chains,286,0.00233,0.349,0.833,4.76e-06,8,0.0579,-6.441,1,0.0467,106.428,4,0.7,"Layne Staley, Jerry Cantrell",Dave Jerden,"Jerry Cantrell, Sean Kinney, Layne Staley, Mike Starr",Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Them Bones,Nothing Safe,box set,1999,Alice In Chains,149,0.0224,0.162,0.949,7.18e-06,9,0.386,-5.227,1,0.0611,164.622,1,0.301,Jerry Cantrell,"Dave Jerden, Alice in Chains",Jerry Cantrell,Pop/Rock,"Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iron Gland,Nothing Safe,box set,1999,Alice In Chains,44,0.31,0.172,0.541,0.616,3,0.799,-6.441,1,0.0481,97.804,3,0.455,Jerry Cantrell,"Dave Jerden, Alice in Chains",Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angry Chair,Nothing Safe,box set,1999,Alice In Chains,286,0.0437,0.325,0.948,0.0,8,0.0392,-5.081,1,0.0955,107.264,4,0.157,Layne Staley,"Dave Jerden, Alice in Chains",Layne Staley,Pop/Rock,"Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Nihilistic, Volatile, Angry, Eerie, Gloomy, Menacing, Paranoid, Druggy",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Down in a Hole,Nothing Safe,box set,1999,Alice In Chains,337,0.014,0.358,0.819,0.000141,6,0.124,-5.495,1,0.0328,97.197,4,0.434,Jerry Cantrell,"Dave Jerden, Alice in Chains",Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rooster,Nothing Safe,box set,1999,Alice In Chains,413,0.00545,0.26,0.619,0.00832,8,0.723,-8.4,1,0.0382,137.304,3,0.181,Jerry Cantrell,Tony Wilson,Jerry Cantrell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Bleak, Cathartic, Gloomy, Hostile, Ominous, Somber, Brooding, Confrontational, Visceral, Nihilistic, Volatile, Angry, Calm/Peaceful, Melancholy, Menacing, Sentimental, Druggy",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Got Me Wrong,Nothing Safe,box set,1999,Alice In Chains,263,0.0761,0.579,0.683,4.96e-05,8,0.936,-7.535,1,0.0281,81.764,4,0.328,Jerry Cantrell,"Toby Wright, Alice in Chains",Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Menacing, Druggy, Wistful, Brooding, Relaxed, Dreamy, Lively, Melancholy, Pastoral, Poignant, Sentimental, Reflective",In Love,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Excuses,Nothing Safe,box set,1999,Alice In Chains,255,0.0185,0.524,0.837,0.000648,3,0.0877,-5.342,1,0.0322,117.432,4,0.715,Jerry Cantrell,Alice in Chains,Jerry Cantrell,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock, Alternative Metal, Jangle Pop","Brooding, Somber, Autumnal, Bitter, Melancholy, Visceral, Wistful, Gloomy, Bleak, Eerie, Ominous, Reflective",In Love,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Stay Away,Nothing Safe,box set,1999,Alice In Chains,254,0.0436,0.197,0.784,0.00359,6,0.0839,-6.229,1,0.0418,81.778,4,0.285,"Layne Staley, Jerry Cantrell, Mike Inez",Alice in Chains,"Jerry Cantrell, Michael Inez, Mike Inez, Layne Staley","Pop/Rock, Electronic","Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Club/Dance, Hard Rock, Alternative Metal","Brooding, Gloomy, Ominous, Somber, Autumnal, Bitter, Melancholy, Visceral, Wistful, Bleak, Dramatic, Eerie, Quirky, Reflective",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What the Hell Have I,Nothing Safe,box set,1999,Alice In Chains,237,0.00127,0.445,0.917,0.0028,8,0.356,-4.683,1,0.0407,100.254,4,0.564,,,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Brooding, Somber, Autumnal, Bitter, Melancholy, Visceral, Gloomy, Aggressive, Angry, Angst-Ridden, Anguished/Distraught, Bleak, Confrontational, Crunchy, Eerie, Intense, Ominous, Volatile, Reflective",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grind,Nothing Safe,box set,1999,Alice In Chains,284,0.000163,0.239,0.906,0.000418,11,0.457,-4.662,1,0.0488,176.333,4,0.385,Jerry Cantrell,"Toby Wright, Alice in Chains",Jerry Cantrell,"Pop/Rock, Electronic","Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Club/Dance, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Again,Nothing Safe,box set,1999,Alice In Chains,246,0.000808,0.547,0.906,0.0119,7,0.115,-5.24,1,0.0534,123.185,4,0.381,"Layne Staley, Jerry Cantrell","Toby Wright, Alice in Chains","Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Would?,Nothing Safe,box set,1999,Alice In Chains,208,0.000369,0.305,0.853,7.54e-06,6,0.0548,-7.156,1,0.0499,101.062,4,0.637,Jerry Cantrell,"Alice in Chains, Parashar",Jerry Cantrell,Pop/Rock,"Alternative Metal , Grunge , Alternative/Indie Rock, Alternative Pop/Rock, Hard Rock, Heavy Metal","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive, Eerie",,01:02:43,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 16, 1993 - October, 1998",,"Anguished/Distraught, Bitter, Nihilistic, Tense/Anxious, Aggressive, Angst-Ridden, Bleak, Brooding, Cathartic, Druggy, Gloomy, Intense, Malevolent, Melancholy, Menacing, Ominous, Somber, Visceral, Wistful, Theatrical","Heartache, Jealousy, Loss/Grief, Regret, Scary Music",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
