track_title,track_composers,track_genres,track_styles,track_moods,track_themes,album_title,album_release_date,album_duration,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating
Scalpel,"Jerry Cantrell, Mike Inez, Sean Kinney",,,,,The Devil Put Dinosaurs Here,2013,01:07:16,Alternative MetalHeavy MetalHard Rock,,,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",3.0
Phantom Limb,"Jerry Cantrell, William DuVall, Mike Inez, Sean Kinney",,,,,The Devil Put Dinosaurs Here,2013,01:07:16,Alternative MetalHeavy MetalHard Rock,,,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",3.0
Hung on a Hook,Jerry Cantrell,,,,,The Devil Put Dinosaurs Here,2013,01:07:16,Alternative MetalHeavy MetalHard Rock,,,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",3.0
Choke,"Jerry Cantrell, Mike Inez, Sean Kinney",,,,,The Devil Put Dinosaurs Here,2013,01:07:16,Alternative MetalHeavy MetalHard Rock,,,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",3.0
Get Born Again,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
We Die Young,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
Man in the Box,,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,Nothing Safe: Best of the Box,2014,,,,,,,
Them Bones,,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Nihilistic, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Volatile, Angry, Gloomy, Menacing, Druggy",,Nothing Safe: Best of the Box,2014,,,,,,,
Iron Gland,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
Angry Chair,,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Nihilistic, Volatile, Angry, Eerie, Gloomy, Menacing, Paranoid, Druggy",,Nothing Safe: Best of the Box,2014,,,,,,,
Down in a Hole,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
Rooster,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
Got Me Wrong,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
No Excuses,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
I Stay Away,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
What the Hell Have I,,,,,,Nothing Safe: Best of the Box,2014,,,,,,,
Grind,,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,Nothing Safe: Best of the Box,2014,,,,,,,
Again,,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,Nothing Safe: Best of the Box,2014,,,,,,,
Would?,,Pop/Rock,"Alternative Metal, Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive",,Nothing Safe: Best of the Box,2014,,,,,,,
It Ain’t Like That,"Jerry Cantrell, Sean Kinney, Mike Starr",,,,,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Man in the Box,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Sea of Sorrow,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Visceral, Confident, Volatile, Brooding, Theatrical",Feeling Blue,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Real Thing,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Bleed the Freak,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Motivation,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Put You Down,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Sunshine,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Crunchy, Melancholy, Nihilistic, Volatile, Wistful, Brooding, Gloomy, Theatrical",,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
We Die Young,Jerry Cantrell,"Pop/Rock, Electronic","Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Club/Dance, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Lively, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Sickman,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Aggressive, Angry, Gloomy, Menacing, Druggy",,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
Would?,Jerry Cantrell,Pop/Rock,"Alternative Metal , Grunge , Alternative/Indie Rock, Alternative Pop/Rock, Hard Rock, Heavy Metal","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive, Eerie",,Freak Show: California Broadcasts 1990 & 1992,2016,01:14:33,,"September 15, 1990",,,,
The One You Know,Alice in Chains,,,,,The One You Know,2018,04:49,,,,,,
The One You Know,Jerry Cantrell,,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Rainier Fog,Jerry Cantrell,Pop/Rock,"Alternative Metal, Hard Rock, Heavy Metal",,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Red Giant,"Jerry Cantrell, Mike Inez, Sean Kinney",,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Fly,"Jerry Cantrell, Sean Kinney",,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Drone,"Jerry Cantrell, Mike Inez, Sean Kinney",,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Deaf Ears Blind Eyes,Jerry Cantrell,,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Maybe,Jerry Cantrell,,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
So Far Under,William Duvall,,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
Never Fade,"Jerry Cantrell, William Duvall",,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
All I Am,Jerry Cantrell,,,,,Rainier Fog,2018,53:49,Alternative MetalHeavy MetalHard Rock,,Casa De Cantrell,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile, Malevolent, Theatrical","Drinking, Guys Night Out, Late Night, Loneliness, Nighttime, Yearning",4.0
It Ain't Like That,"Jerry Cantrell, Sean Kinney, Mike Starr",Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Crunchy, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Junkhead,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Again,"Jerry Cantrell, Sean Kinney, Layne Staley",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Alternative Metal, Hard Rock, Heavy Metal","Bleak, Menacing, Ominous, Anguished/Distraught, Brooding, Cathartic, Gloomy, Druggy, Somber, Intense, Visceral, Volatile, Aggressive, Angry, Angst-Ridden, Brash, Confrontational, Theatrical, Nihilistic",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Dam That River,Jerry Cantrell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
We Die Young,Jerry Cantrell,"Pop/Rock, Electronic","Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Club/Dance, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Lively, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",Feeling Blue,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Them Bones,Jerry Cantrell,Pop/Rock,"Grunge, Alternative/Indie Rock, Alternative Pop/Rock, Alternative Metal, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Nihilistic, Volatile, Angry, Gloomy, Menacing, Druggy",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
No Excuses,Jerry Cantrell,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock, Alternative Metal, Jangle Pop","Brooding, Somber, Autumnal, Bitter, Melancholy, Visceral, Wistful, Gloomy, Bleak, Eerie, Ominous, Reflective",In Love,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Rooster,Jerry Cantrell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Bleak, Cathartic, Gloomy, Hostile, Ominous, Somber, Brooding, Confrontational, Visceral, Nihilistic, Volatile, Angry, Calm/Peaceful, Melancholy, Menacing, Sentimental, Druggy",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Would?,Jerry Cantrell,Pop/Rock,"Alternative Metal , Grunge , Alternative/Indie Rock, Alternative Pop/Rock, Hard Rock, Heavy Metal","Anguished/Distraught, Brooding, Bleak, Hostile, Intense, Menacing, Ominous, Angry, Angst-Ridden, Cathartic, Confrontational, Visceral, Nihilistic, Volatile, Cold, Gloomy, Somber, Druggy, Aggressive, Eerie",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
Man in the Box,"Jerry Cantrell, Layne Staley",Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,Rock am Ring,2019,43:52,,"June 2, 2006",,,,
It Ain't Like That,,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Crunchy, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Man in the Box,,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angry, Angst-Ridden, Bleak, Brooding, Cathartic, Menacing, Aggressive, Confrontational, Urgent, Crunchy, Intense, Ominous, Visceral, Anguished/Distraught, Hostile, Nihilistic, Volatile, Gloomy, Theatrical",,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Real Thing,,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Brash, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Bleed The Freak,,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Hostile, Nihilistic, Volatile, Brooding, Gloomy, Theatrical",,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Sea of Sorrow,,,,,,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Put You Down,,,,,,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Sunshine,,Pop/Rock,"Alternative/Indie Rock, Grunge, Heavy Metal, Alternative Pop/Rock, Hard Rock, Alternative Metal","Angry, Angst-Ridden, Anguished/Distraught, Bleak, Cathartic, Confrontational, Intense, Aggressive, Menacing, Ominous, Visceral, Crunchy, Melancholy, Nihilistic, Volatile, Wistful, Brooding, Gloomy, Theatrical",,Bleed the Freaks,2020,,,"September 15, 1990",,,,
We Die Young,,,,,,Bleed the Freaks,2020,,,"September 15, 1990",,,,
Dam That River,,,,,,USA 1993,[',,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 12, 1993",,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile",,
Them Bones,,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Heavy Metal, Alternative Metal, Hard Rock","Anguished/Distraught, Angst-Ridden, Hostile, Nihilistic, Ominous, Brooding, Confrontational, Visceral, Bleak, Brash, Volatile, Angry, Gloomy, Menacing, Druggy",,USA 1993,[',,Alternative MetalAlternative Pop/RockAlternative/Indie RockGrungeHard RockHeavy Metal,"April 12, 1993",,"Bleak, Anguished/Distraught, Gloomy, Ominous, Angst-Ridden, Nihilistic, Aggressive, Brooding, Cathartic, Druggy, Intense, Melancholy, Menacing, Somber, Visceral, Wistful, Angry, Hostile",,
