track_title,album_title,album_release_date,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating
Fell on Black Days,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Angst-Ridden, Bleak, Gloomy, Nihilistic, Paranoid, Somber, Tense/Anxious, Ominous, Brooding, Detached, Hostile, Menacing, Reflective, Theatrical, Eerie, Intense, Manic, Poignant, Sad","Drinking, Feeling Blue, Heartache, Introspection, Late Night, Loss/Grief, Regret, Scary Music, Solitude, Winter",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Burden in My Hand,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Angst-Ridden, Searching, Self-Conscious, Tense/Anxious, Volatile, Cerebral, Gloomy, Literate, Confrontational, Organic, Somber","Feeling Blue, In Love, Introspection, Reflection, Regret",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
A  Thousand Days Before,Live From the Artists Den,2019,"Chris Cornell, Kim Thayil",,,,,02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Blood on the Valley Floor,Live From the Artists Den,2019,"Chris Cornell, Kim Thayil",,,,,02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Rusty Cage,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative/Indie Rock, Grunge, Heavy Metal","Confrontational, Intense, Reflective, Aggressive, Cathartic, Dramatic, Menacing, Visceral, Angst-Ridden, Fiery, Harsh, Plaintive, Uncompromising","Empowerment, Freedom, Motivation, Victory, Exercise/Workout, Guys Night Out, Hanging Out, Homecoming, Revolution, Sports, The Great Outdoors, Cool & Cocky",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
New Damage,Live From the Artists Den,2019,"Matt Cameron, Chris Cornell, Kim Thayil",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Guys Night Out, Introspection, Reflection",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
4th of July,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Outshined,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Grunge, Heavy Metal, Alternative/Indie Rock","Angst-Ridden, Bitter, Paranoid, Self-Conscious, Cerebral, Gloomy, Ominous, Suffocating, Tense/Anxious, Urgent, Aggressive, Fiery, Harsh, Literate, Snide, Acerbic, Confrontational, Earnest, Organic, Hostile, Volatile","Empowerment, Exercise/Workout, Feeling Blue, Guys Night Out, Motivation, Sports",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Black Hole Sun,Live From the Artists Den,2019,Chris Cornell,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Grunge, Heavy Metal, Alternative/Indie Rock, Hard Rock","Angst-Ridden, Bleak, Gloomy, Nihilistic, Paranoid, Somber, Tense/Anxious, Ominous, Brooding, Detached, Hostile, Menacing, Reflective, Theatrical, Eerie, Intense, Manic, Poignant, Sad","Drinking, Feeling Blue, Heartache, Introspection, Late Night, Loss/Grief, Regret, Scary Music, Solitude, Winter",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Ty Cobb,Live From the Artists Den,2019,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Aggressive, Angst-Ridden, Fiery, Intense, Self-Conscious, Tense/Anxious, Volatile, Literate, Energetic, Cerebral, Confrontational, Dramatic, Organic",Politics/Society,02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Slaves & Bulldozers,Live From the Artists Den,2019,"Chris Cornell, Ben Shepherd",Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Guys Night Out, In Love, Introspection, Reflection",02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Feedbacchanal,Live From the Artists Den,2019,"Chris Cornell, Ben Shepherd, Kim Thayil",,,,,02:26:27,"Alternative Metal, Heavy Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge",2013,,"Tense/Anxious, Angst-Ridden, Gloomy, Literate, Self-Conscious, Bravado, Swaggering, Organic, Confrontational, Crunchy","Cool & Cocky, Nighttime, Road Trip, Hanging Out, Anger/Hostility, Empowerment, Affirmation, Exercise/Workout, Night Driving, Open Road",3.5
Spoonman,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Fresh Tendrils,Superunknown: The Singles,,,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Reflection",,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Cold Bitch,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Exit Stonehenge,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
The Day I Tried to Live,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Like Suicide,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Kickstand,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Limo Wreck,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Black Hole Sun,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Jesus Christ Pose,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Beyond the Wheel,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Fell on Black Days,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
My Wave,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Spoonman,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Birth Ritual,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
My Wave,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Fell on Black Days,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
"Kyle Petty, Son of Richard",Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Ghostmotorfinger,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Fell on Black Days,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Girl U Want,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Black Days III,Superunknown: The Singles,,,,,,,,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal",,,"Paranoid, Tense/Anxious, Bitter, Fierce, Urgent, Earnest, Hostile, Volatile, Cathartic, Fiery, Gloomy, Harsh, Intense, Literate, Ominous, Somber, Acerbic, Cerebral, Organic, Aggressive, Angry, Angst-Ridden, Menacing, Self-Conscious, Theatrical","Imagination, Late Night, Introspection, Reflection",
Searching with My Good Eye Closed,Searching with My Good Eye Closed,,Chris Cornell,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Metal, Alternative Pop/Rock, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Introspection, Reflection",04:28,,,,,,
Storm,Storm,,"Chris Cornell, Kim Thayil",,,,,05:22,,,,,,
Live to Rise,Live to Rise,,Chris Cornell,,,,,04:41,,,,,,
New Damage,New Damage/Blind Dogs,,"Matt Cameron, Kim Thayil",,,,,12:43,Alternative/Indie Rock,,,,,
Blind Dogs,New Damage/Blind Dogs,,Kim Thayil,,,,,12:43,Alternative/Indie Rock,,,,,
Jesus Christ Pose,Live on I-5 EP,,"Matt Cameron, Chris Cornell, Ben Shepherd, Kim Thayil",Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal, Hard Rock, Stoner Metal","Angst-Ridden, Anguished/Distraught, Bleak, Brooding, Confrontational, Fierce, Gloomy, Harsh, Hostile, Intense, Nihilistic, Ominous, Somber, Tense/Anxious, Uncompromising, Unsettling, Urgent, Visceral, Rebellious","Loss/Grief, Politics/Society, Scary Music",26:26,Heavy Metal,,,,,
Head Down,Live on I-5 EP,,Ben Shepherd,Pop/Rock,"Alternative Metal, Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Heavy Metal","Bitter, Paranoid, Earnest, Harsh, Hostile, Tense/Anxious, Urgent, Volatile, Aggressive, Gloomy, Literate, Snide, Acerbic, Angst-Ridden, Cerebral, Confrontational, Fiery, Organic, Self-Conscious","Imagination, Introspection, Politics/Society, Reflection",26:26,Heavy Metal,,,,,
